customer_id,churn
6164758309c81e7e351c74320f70e4ee1d3e4b2aa7b711ca22976f5a5d701bf3,0
c79fd69225c5b32a38b57619d9ed2345dd4467d613dd936df51403038a98307a,0
0ea972b93c21f63b6df0494ba42573c8e100fb61b73e78038c32b77de2ed25ba,0
50839b6d4368214068f173e6a35487190d84f51fbdcd2ae0e199edbad890d29c,0
f8a2c56e6fc93b3f6cdaa07681b11c62206a3a2c10598a3a443c58cfaba6e68f,0
e21cbbd14ab3a797d946a63addf9a5486551892662b5ee4a01ac97026bc471b7,0
7bc69176c5f5b38e51263bc989961a3dffc27fb14c5a34d16b3cc3b8431f93ef,0
2444d7e211876c7b02a866fac9f4e1292c3768280b774c446a59ec8382b2e9ec,0
9af0e37ab1c076c1b433be61628ef88574353a7042444d2d7e04c348fd4581a8,0
a498cd40b515a43bb44bfce450590d125e51265716acd67138a28d78620c268e,0
da6df8fab8c76bcbd9691776845cb88ec4d53cd35501e63fb3fe13a73615fd56,0
61b70719833e32cd6fe05e85a2dcd377469381132ebafab0b0eaea55e3ef20e2,0
3e7f69f3d0d6bd02266b8e80f085496fb231b4bff296bcfd195f707f4954a4e8,0
0e068c40cce190f1311c32a48aedfd0fb877812b014257b869093d1baf48b88a,0
bf7e71b6dfac1680d741188dc54ab29b46f10b0ecbfdbd0e4b33ba0003ef1e8b,0
08b9c4bc801fa8393f702e2523414d3bfd8ebd998ebe5449b0e7b6628d9cdc7e,0
5af2d4e1165542e30260a5e3696ec76d78be9744a489f09c8466b0f3033cef37,0
a83d933b71637282342d1c4708924c48defca2a5df3fdd048f6f259fb115ceaf,0
a31544ff36f2fdff0be1ca083c898439f53d25360da732cb71229e26a971ea56,0
da0d2b48db98d5272b0979d04e46397f66779088239f509ae50ee2a311a9ff20,0
ed51b7fa8151e6dbd7b9b342cf4937ccb67a0d1d5b587eb23249894a4049f866,0
54c2bb5023026c9498cabf48ef52f8cb37d3823e39dac9296dcaa4a556475343,0
eca7b6834fbc77952f852117ede2492b4acb19be260d15ddbf338ac12a556aae,0
7c1c449d6646487d379e1aa152065870c51c130b271ae78c6dd0a7c4d2c0ea07,0
408631427b85f42349bfdb8836336040fa43091f6f67ac737817a3b89c8a3fc5,0
4edeac42374b42fefe36bc44e1fc39555661b9a461db9923b5a91ae31e0b463e,0
6011b2e27e647178d10e43942ca4791e8bee8287d6e2bcd89d6ccc17a84b9ff9,0
c3cf46e439fb67b344a3ba41a2b3d9e5fa94f5703675ed898ea21e1a5e288737,0
ad97da7a59c46e88ba8f6aee3471c2920687c540356faed9596a6352d91e03ee,0
5b6fd0e1ef5813b3186c6397298d3e54bac74104cba0373484c33709e9a7c8bb,0
bbc665658c185a968ef301c527beb6e976ca2e6ab9c1da36a264d2cbc9d0f66f,0
ce41c680d535005aa57f4eeca21a7ceee05db70444186a6cba9eb838cc9ceaad,0
fc76bb3ca6b738cd190820132a96b7f4a36a6ab08e6dfbb2382f2e7860d09c1c,0
5743f97e0632beb3b4409fa70c0f0606d8db1ecf79c179696fe26fe312bf28b6,0
c8af18cae641e025761c83823675ae975aaade8469d902540506656152fdc145,0
68af4acb72d0fdbae4dcf61a0733dbc124158c6544974c7dd49394d8dfa83cc2,0
fec84eef0ce910f3d669f4e48578967c1c53a13cc04beae7e6d55af5c6a5c5ee,0
6f9e67fbad5c0e1296a57494e35831f29cd5c020f9758b3f42156c9e610dcf69,0
e699aa259612d2587af93f04b01e60af1c3a7ba98a58624761ce629e970c7eda,0
b5a5ad55939b1333946ca455a5245e7a6a1f71ede15a09d92e0bd2bd8e31cff1,0
1985bd2c58fb4e3f7c7ba0229a48f80f99950aede4d0f66d938471ce96db8423,0
daba773b1c8a0482eb42d6a10694a232fba1a160650213d8fec8443f32813cab,0
0db099faf1645a75e0149c5c58c09db5d32b8304937fecfc340c41e08dce53f5,0
31bcc5a10ccc65d0250c3736084a1f5fbe3023971b064d4142c017062aa1cdfe,0
4076d6cb0e6338fcff285581a6af7cec26e32ffaf705f4c381830a681d66db16,0
08f284f1fd273cdfb15b79c76e8de4a1759838e2c48a62c5a24f67326468f270,0
3152487ad9b35b224edef793810224d8794496e3c13bf2366649b04a7f0c4763,0
51545533fe1dd66b826c54c0b2756229853516080bd0ec845c3620ce0e3371c4,0
900e1fb1b5f2d6a7a7b19c55dce3343b9a97f247e12e93efc52a159d3cbb7c46,0
79c04d6ce70f88fa28e14a84d1c6db4b930831ac8e6e3737f9bd1038e7c7931e,0
94d8de637c49121ea1ce0de7b428001a654ae2b3d13981c4bf3849b51d5c2022,0
6254af9721aa2de3fa5021f702652b687b86993f98587ae35197db8655cdbcc5,0
fa78ed20ebb5552eae8596b41a9404c7b5b4c59df3c24108662f992459d9fa6e,0
713fbfeecb0e5a031738f6060728fc6e8edba99b0f701edbc9a43f6f7b7d6c86,0
0eeb812b9a0948def36d519ff36c1f5db4f08751b8e05b8083baa5eadf22af33,0
ce773d34195dd97485aaab439019ded16bddfca80a8c895e66ac1e50b70f2d3c,0
7633fb010a466818c7221b5d1d47bfe33dffc3e0c54a90a65ae40bb44f077b3b,0
e74f57b5a3d4425baed3026f4fbd5f05f6d87401ff6cb6935a9782f764b18648,0
0af5d071ec1d34eebcf987207209ab8a7851a6d03e19076d2db27ded83d2acb9,0
0d1816757de6701217f54a006466a47a5eb3b99cdcb6052f37ff0aed8b8a9a8d,0
0fe082ff52d9e0447d66ac942d93de44ebd3c3b12fdcfd5442a95bdf98a4d300,0
48ba6896d303e0e65bd73b1c28eebe464a9a8a94c925ad125641af748317c979,0
035c740794080d1378ed70a3abec24310c5938f1f73fb4d56d923f6a974059fb,0
74fc3fa365ed64a92e073bb39bd5562df7764dcb788bbcf2b6a423c76e54251e,0
efc98a493805dfbf740c2ab8979261bdccbacc9e95a5ac528748f1dffd03866e,0
7ffd090c88b5de6beb9ab77dbb79f6e4f3b264e8bcff9b375c4765a22527bbd6,0
5422ccbc75b7e065ca01e083a100e1733a1c6b4ffd95d724083d3443309bd997,0
e90e07a1cf0b177438c475592ce91d335db4a41552e23ed55464124c02e233f5,0
c2964b445087db17baddad816da423a7889e1d0f7f1883ce4b05916c92f32b4d,0
d8e4de65ca237f546ff2213f8f59b4b3a6c19612f5d879505d015ec5296f79cb,0
1786f723c6f8c2d6b28d0c0884adf9faab1b8682e31beabf672629cfff4cf157,0
015ab7c3c2e8c40ac40aa5a9ecabd1797f42772b852fb6bdd4fe1ae912878065,0
04a01619ed8ac45a2e983dd8ffb536b1651275641a607a44da80043d059fe02d,0
830924c09063e2919e05dc4dc1c28e8eb97a4e52fb2466bc3fccf2ff70ec8507,0
f91d254534688259a19cceb9eea8200fd9dc907a1c87a8a3e82584a11084e930,0
f1c13a5d6993f214179f928e37a956326e96258ce23daeb781f557e80d35aaf9,0
c277d2585ac6e7dd89904d87d1b12c9ecd02b4d09ee99a713f61c60fae5ab768,0
2afc69ed61d28c7526e72f86b6a99c82bf513a9658fd4972ec52e134c67b0c11,0
4b4f1be6e36283e862a5f82144f86e4a7b588caf7bd5a9e9e20a6a73af2e864d,0
bb14f45eae115a901802d5629edb4d7292f001987e9cf7fec3dce3420c9d1fe1,0
a8b37241d07800fd8a7d6398aaa4a0e807fd4da2cbeb5c97cbe0b555ba11efd8,0
b3387b420da9fd822947116fa269fb3b4a5a04b9c9db4d42177d04738fb5a6ab,0
5fd5e72e4afa15baa748d8a05bc66086780b51391492d5dfc84d193a1386a2f9,0
7e5f5501cf293e97a3e48060ed9375d4f8699e40e549a6e3b3e90cd6285c8dff,0
e8bea25de6492db34f8c81bcda686f870223867ae1d1dc84334e48746d1bf80f,0
9f415c202f4373db2d4d55f834b3b19d397a8c1f2d4959a36441c46511c7f3a6,0
c575210b6914a6ef9d5f35d022470cc970c0d362c2d0d0dfa675e8d129b89080,0
5268178c4b2cec2967dfb8cdfaf7720b3f723305699233ed86bc00cb0969a839,0
c8da66f762fc3dbb4f84cb5fe652260df3515daf303c3a41139b08960363cddd,0
76e94b09afbc133b646454e675836a42a8aab31656b94edbd0d67dcc421a4ed1,0
514baa944f3fecf1573cb7a58abef819ddd534dbf602cad20973e52f061f4b21,0
76940b266f1a19d215ee5e1d20c32dbba4e0a04e70af87af83c7a59347b187a2,0
96018ad946df674908e9a2db8cb7510e779d5bf3cfe51f5e4636ef73ea09133d,0
25ebc7441d6b198240334edf5679de780ef920e6f68626491cec6a3f8d955176,0
343067eb228db8b1d7136a1264736bc0a9d70ec16aad82db87db41b2ec1d542a,0
7376bb89a110173cf536a71a0ad1b18e682f22c0b97647148ba71d0e846226b7,0
b74ffe02f303b90db6817fa59e18200904a48b65c73a6ecf547deb2904be41ca,0
15f7ea1286521f2b26f952b5dd0da2abf06efd9acf47de5d97384047bab11d9f,0
4f7fed49a81df66487b7e12a676bec5575cfe9c813472146fb16380c8446b5fa,0
175a020b8c6d04df95f669a48c27812380c2a960673a1230e2fb15af67d23424,0
baf46c2b6f47929f3c6d9c5d39cc1fe639995a92c16ae5f483cb3831fcf5eb2c,0
0ec234bc3e0728dacd5b7396ed6e987149cb46e6ad09a3a7443a5f8da6ea2645,0
faea317bf9d1c632204d8a7a6b70f4ceb43bee7355f1f168cf15eb3020f47911,0
03f3e33dcccfd2e7846c7e07882dffbb5120b48dbece00fda380aadda2ae46f1,0
82504acb4cbabf27ff6e7962efa773c8971731df4df0132139b7423a457beaaf,0
53fba2c151c0dbc85062a3140642f272e7d6ff694e6739dbb06441f3b3571242,0
d4dd2bb8af344a6007e56f1c0801aaa6bcc0226dc24ea84405a4de03f3513acb,0
429b5ca981404b1cc7058e51a0e390b4d68055fbf3eb3ca039e5dcb9712bcc21,0
d46d1ab6107b6cd1c2053862da9b447edd9a96490ae1b7d7f9ac78bfa0d90cbb,0
e833774bb4f4cae2ad71d6bc14411292c2ea5a9ce1eebeaf97e274c98c3ed4d9,0
35923fa8aa3716944fd5b4593c2964c6ba6221ccf410e262e338c1819916c2f0,0
96f1e0f6de686e46b6e30048520d96a8d7430792cfb53abd971a9c96ee229b60,0
b0761df828e6356c3bbcf078a37210bef5512ea2073f88fc1ab66cd03d831858,0
b89037bb278b57a853cf1d8b8fd800002fe48207735ecc95d7f730e878376f5a,0
bcc418e5bd9ec4aa2ffca3b1c8c62236acf7e1c955e56985ff80018454efc976,0
80d16a08a6a5958a3e6ae7b02968e3d33784dd05bec94b22ff8ba3dc4948bebc,0
4384de7a02d43f8da8617168195ef2b8eeb97d9d356b941f92fde8302cffdbca,0
641d5d0cb312bad106306da37e595904b49ecd2fd26a80b46980bfdd4ca8ffdf,0
534d9aff9f7421994e5dc1860140187ea387474c8cb97ef2e853634312e349bf,0
296918d554d15fdbe9243cc104b59deee274881c8ed4c57f2d101ba451d8556e,0
2e22890f753e414f08cf7fe75406c6022e0edb4303edebc0d9138828a3eb7802,0
927c948ab4d0be566d2642ffb3f8b030ab41453b5890c3202e42acbd2b12c9f4,0
e6798de8a36e8cab93a2f17185285eb32ecf38fcb4a88176c4c2c6e1da837ff4,0
02a2727b5246d71b58f84499cdebc2cd434032b32f4084a48e61ab26e182def2,0
19cb5bdf6ad8a97643be562b8043b2775e2010c74474fe8e76b01753ba235d9d,0
4170791a934602c1f29213368d91c14c5d98e34bcf62b71391f083e65de48e98,0
03f942508e9814e500e85f5e6f88f7c57aafe5696381d27951c48b4b89641fd6,0
421a3694f2ea413ce5a2e87facbf2f25b31f3ba314ae29d5a25456aad33b167a,0
d664e2306bff7e309037384bf98830aa21daf8cc7a46d506058336029aa8a986,0
34a5d4631f521b64d079d119091b33b9f9393442f75a77aab6401a8483a6a1c3,0
da79ec0b6af7bc58936721e09e460c8f6f017a264bbc2d7f3a20fe2a4d35c38b,0
dd110cbc188b8e2e466a7693b8897adb9ef1712c0d213efd255922584e622159,0
88ee79c23b3b9e98a236d3dd7a4bedcd043a6334b492438b1f048eeadde5ec44,0
05a6e1d564b7ade354368e69ea4da5fdf7d473e098bb734e6ef913238126d788,0
63841ba0e82f98b1a4ad5d26b6b827e0cb399d1714e36b2296053cd0b1caf1e1,0
0802d1857f5ca7248602b70fe1d5cf391fe64ffe652ae76348304c016900d160,0
2f73670f44b3bf9170f57a66bec97bca87e2cd8d130d6f7a9c965bac1758d0c8,0
590d62f9d99bbdef8d0ea38d8507bf5825dab93941bcf13e3f2ff691cbe4c4d1,0
bda5d61981de1182ac6c30af40a362761b3a295f0eb8801fe331980b338b643e,0
f13f051901dfbd679c579cd6d9efa54fb06463291f433b03538a01d5a02fa9c5,0
fe05e03d2a34cd0b30d421ee87aa6075cb8d5276ceb454bb15336d883680ddeb,0
531aae8d838b22e0bc6cfc9c0bed43e2d8f6ce70b6b6284d8383098c6b21c1b8,0
ee166f67bb9d071cbded0bdc5347764f4256e0f9aac3306bac2431728859d604,0
d0eb4ff8aba1534bf0da6db47d375676c77f74e47e1f435046f644504901f5c4,0
9e557ed3b47b5d7e867de4cf6c0c942b84afa6297509672b02be334f3262eca8,0
5523d337912b0df9fe87b6c698085f64cffcfdb8f392b7f5e59db8149d6538ac,0
681f5d683f96d4dcc6d668f2f4678cbba7f846c8bcc3896706d9ef0e70b30afe,0
4d7948c458a855f397e4ddbb9b294cb04de208ebd9927e8bc1ff2ffc56a6cd88,0
5449c0f2e9f079f03b5532a154efe5e3acd59933156bf44b7a75e90e120af690,0
c233e26b2209106ce7eac8d57978036260c8e37e4096b0f5c556873c24f55ba4,0
388d888e4b6f06597919904993a783ec5425e317005f7de9c575529bf2c1bab7,0
6331f01165536db58cf8be0eddfa708e91b296a439af7328fc23e3e4a49e72a0,0
3fbf490e686b0ff073bb086a1cdce7354f886dc4bfe6aef54537f1fbe28d1226,0
b77dc3ffbf9d01259ba38d2e3884912a2d58982380ddfc5cc0ffcbf586622edc,0
d1bb4644caf0ed1ad51efe28299f3f89b88e0b33c160530f48feecb83deb230c,0
2d5b6222841ec29441a5f5e380fb11e70b652bea22519ab06594eb45b6666df5,0
1ab3b34e1aa9db615327200effb5e231178b928ce2a98081ad6b8a123b030a01,0
aa18b2ddec00b73bf4a5f2b4c9d3400bde9fd7a324ede693d94392c04926beb1,0
8d6e014e8ee0386fcb4fc6fe591fc5e786d725870cd4df1ad0d84d4e2209b08b,0
a90b95b5729463d4312ddc3bfa075f2e6938c9db1edcb5cf11eb5c77558d830f,0
6807717baf41228f534cd461f006d9cdfb72900f85fbda73f4d3d158dffcda0f,0
796a3d07f475df6e41341e2dfc3db5bc7a1df6feb4255f687e34f3b8b4da6d16,0
c1b6eb2a0013e044f59e45a3a19ada2696062ae3186289e57fa25f1356ffc206,0
1e5fb1ce394b17bf14aa80fa58d5db13c11899df9c71a6eef24ac0b1b4cb7a8b,0
51f825bdb849d08758c4f304d3095c7e0e5790db99cced03561389c507f3b748,0
3ad43df3ae384ec9dc50ff6206cc3ca700aa1b0526460f97a02cbe6dcc7fde8c,0
af8e0d483dc9daa2f3942a4c0f61471642c44c8df6d81ef69000d334a8591664,0
db7ca1fa67dbee67dda16db99e687000fa2d3e77682f1a82f8dcdcb1d62b2994,0
3615cdda1e8b7170913ad9102257f22d131dd0ef79745c254a81854992a01d38,0
0fbedcc695c4ac0dc78fe4111f9c4fc2821927ada70927fae0d81a38b10b7aae,0
52620a64853659b73099582443bc38c88553a2e39ed03be7d9b0df6d527d7ae8,0
3c82698508bb743479e0bafd5597bb19b28a52b2e082bf042a23ea4eea5b67d6,0
674e50c9021890ae92f06323650f3021f752341c548be0d1f692485647b3ce4d,0
80b953fcc5a32bbbac5950b726c24df4ca893cf2cc85a609f704291b90cf710b,0
1b2e4d7123b5c19288249e61395ca71025f7d51a094ff8a8ca0fdf81f4cc5675,0
415737277afd401a0dc81317692ad728e71a69a1eb721d7a648272912baab9d0,0
6b608555c75613e2c1258b9fe8b8d0864ded4a847a9ec71ec543d78acca667b0,0
f45bd162d149584282fde62c53caba10c3626153ef4df0a9d06eb4b458dc9a5f,0
73cc3b4a8f33155c93ff3654775f7016c41e4681cd6b11ffdec46b975556c0a9,0
820d1442eedf35884f5809dffcd77b37908612e1b60ac6aba3babda4a3057ada,0
a78d4b123fdf404ef72c0e979236e450b484ab1a980c4f16cb522d627662be02,0
a7e4ad25bf53a652d444ad12c54eaa13ee09c544c6acb43882a0c1a73a157753,0
b3aef9211d73bc189abc1c8eb0b11459a25133ce52d22546fffcd04dc43c97cd,0
a93cad86040077d5d8981d3a72b4ff0aba11234382e259011afd73691e98462e,0
0f6cbe31a19cd1da6c7d1b3322b91daa6fb03e25b953bc13c128d621a7636aea,0
45bc742902ea27e20cf572af516d3f55d937242f4644512df468859d0ce6aacf,0
16a5d4b85971bb426d05dab355132497d0b7cf69dd1e36790570ad76feff805d,0
6cfb0824500d5a0cc7d176d0461070d71616200a53678925806da083f067292e,0
09482abe3526384aa415b397a1f06df4645d69c9fab0c4355fa300c9895143b5,0
d7b446ed79d569686be76ff70bb6040e2418ca0a756136f54e024f46cb8bb76a,0
9709758345e7aa137ac05740d2232d2973eb311e772011f6639c08f9c67679d6,0
cdb2792ea7970a928f2a7ce27e394bd89dfb1042218c29b7ab6e1a1bd5477f1c,0
6debfcffc6c8a4202f4b95bedc6b077883a1ef3fb848bb11c424d7c42189deaa,0
b3a1ff0ed5012f304688eac6bf1d26e3975e5188dff03369f7f53b97b961bdf2,0
3ad97ef47c5b95153584d38578acf18dc692417eec6a6a8664dc982dffc4aaa9,0
2d76adffab298664cfb0831f96ecd207fc32a5ddb1824a91aac31a7c27050d24,0
65187e15b2e8db641fcc4b1c64389558ed06376a00346a89b983ee047164624f,0
ea2d2d2452ae349a383d3ea0cb603e20232ea82215d66cfa49b7af97269f8278,0
ccc9cdc27713e34b8263ddaaab92a5f9d363fe0a81cadc14cccd1d44af7508f6,0
b3a308e067271eb362e0ac6f9efa779a375315d35f472a9f405475be2fa1b89d,0
30c35f995ab1fca3f908ff72448e8129bcdc20f4e6c7e2f54a49be8bbdd97da1,0
c693514ada2dfbab88da9b8f4b4aebbb6340ab516adc08484abe3d0a7aa93466,0
4437226e1b678c303cd952d322a7c12d87c9c6c916f803f4f37ac06ce3db3ccf,0
a89d536e5e156d7798daf22ef7e9cff5d3d6fed87257fd3a9907c9e43d5c1eeb,0
f2e0863e0f428a4606a8fc5cee74c29bbba38847ea2aa2d2a7ca7e81bb8b1cea,0
1eb4605abed6dab6b0bb0e430b32cced4d13f749aaa8130ea6e1f636d2731c59,0
5184c297fc1711908ff00073a4bc956ec86fc94f22fc79a15208a6d67f02e360,0
774d9060bf050d3e526109589a81eb41496aa86b55d093fe86b550145f6f1fbd,0
b187c4db4adee272970f0a10233901f434d4119edf0ae138e74d5f69a9950f6d,0
d5fe8339f101477cff7354820645436cb9bf4d72c541a0d5f4a6e6776f99d016,0
04507de836e0b7751661bf7dac686d383744cb26dad23778b38c3d4f907d21cc,0
582138645718945b71d14109c272e9e9d5ae50b22cdf4f982071bb7e559cdf57,0
ceae6536e4da577115513f4f7085c5b4a61a0bb5c8d9129cb201a6cc34dbb763,0
684fe709001d0866036443a128a4ab9306504e270f72176700825ed72692fff5,0
5055adec798630f1c7967623ff94e24f30733813aa2135f8b8c700ffcb7f34c2,0
eba88d3a57d6c91c229e705abff904e0fc2756d06605ac840db80f4bac0bcba1,0
9ff0bd9e07e59349f348c4da16e70a610d481cb25ea4c6c544bdaac6ad01e1c8,0
4209247c4f7799352c46595ce63748f33fee38bc25774389c1fc7769ca4af89a,0
bc555111fc2d0c3e61c0c9b08f9a8615ee9de8ea0c5b0201db139248c341fafd,0
3cba0c7d7f777321c455c20faa0e045ae86c6e54627e26de4a5382ec85e08144,0
9011e7a647a72bc213ff7ca1bcaa10ce8d8fca9ffdf8a6c6ec75c7fe1efa1a2c,0
b5ef4cf2d7c7270f096a643d9deef236c5d73e7a260bf78706e4af84360686df,0
8b42c131d779d8ef5d2eb51c512b4c6be52c8113ccd57d3e430d30f636deff0d,0
65e6b4868bcdbb7796831f887d2722f6e4b1fb4d3acef3e7930558c354e96185,0
8340d2b7ff6dc9ade272e8c0f905ce0f41223099ae80b5a25e66632e254df5af,0
a86ed4674f7d7d7d34c2b237e861630ed0a856a3c8cafc68f54831b3d79cf36f,0
b5d6f9f1cdc8f9f1802c118143b3294cc8cdb6987b917855f5ce4f8e27c14d57,0
b520b94468edce4d2b40919a00861fecb7b13fb8f864972ca04d2ec78e5e5259,0
249a7cd22f0a383f5c767bc75af6bd17b4963f35bce84447824cf369a6883396,0
335cb2d8eadb9add806e5e48f9026504a55c5660bcf976561dbcc675eda361ce,0
b16e1840f243458a3799340050e848e4c36210fd5de2b805561f4082bcb9c2f3,0
bde5650b4dbf0032b10ad8659866b945cba82372a99f9851167dd4143f6d4a78,0
05fb621d381709d5402edb609a7c4663825d0ab1e8b21e4c7ddc2de92accfe16,0
fb4f508050847eae043ced90820d4b7c7c7fb51aa67eac81d09bb8b2f1e4e8b7,0
c639017dade9629489e33d656318a05b4043b063e2222e498b3bcbceefc92a13,0
300ee8dd896d7c04021718eac6e125c60680e3671ec6a4d069253a3e2dc4ff6c,0
adbb11dd3555fb58019d85f531280c6839fc9e9cb6eafaeeb7dd004bed24129c,0
3c66bdb95680ad502682f85728df244902fccceb1ad854abf625b09d2fd12e78,0
29e9eb47b7ba81060b3fb8d9c4a9a7235af992f40012539c90e1bf25b91640bf,0
0da3ed84cc807267a9991bc947006ed39a0b893d21b8777efb17f27110976fdb,0
228c364eb78cc3499d32a6a5273a51ca277ed77914c11fbc20108f9d24dde9d6,0
cda00b202777716330f9e8a39da15020f7ed7c920e1ce978eded59ed3e2e2212,0
